@relation Rel

@attribute 'contains copyright' numeric
@attribute 'contains author' numeric
@attribute 'followed by class' numeric
@attribute 'doc comment' numeric
@attribute 'ast location' numeric
@attribute 'decl. distance' numeric
@attribute 'code indicators' numeric
@attribute 'special characters' numeric
@attribute context numeric
@attribute section numeric
@attribute 'inside method' numeric
@attribute length numeric
@attribute task numeric
@attribute 'followed by comment' numeric
@attribute first numeric
@attribute 'Classification Category' {COPYRIGHT,HEADER,INTERFACE,INLINE,SECTION,TASK,CODE}

@data
1,0,0,0,1,27,0,0.066667,1,0,0,10,0,0,1,COPYRIGHT
0,0,0,0,2,37,0,0.026667,0,0,1,1,0,0,0,INLINE
0,0,0,0,2,-1,0,0.033898,0,0,1,1,0,0,0,INLINE
0,0,0,0,2,17,0,0.046512,0,0,1,1,0,0,0,INLINE
0,0,0,0,2,21,0,0.033898,1,0,1,1,0,0,0,INLINE
0,0,0,0,2,4,0,0.026667,0,0,1,1,0,0,0,INLINE
1,0,0,0,1,-1,0,0.068796,0,0,0,10,0,0,1,COPYRIGHT
0,0,0,0,1,1,1,0.401786,1,0,0,2,0,0,0,SECTION
0,0,0,0,2,13,0,0.052632,0,0,1,1,1,0,0,TASK
0,0,0,0,2,80,0,0.04918,0,0,1,1,0,0,0,INLINE
1,0,0,0,1,-1,0,0.066998,0,0,0,10,0,0,1,COPYRIGHT
1,0,0,0,1,31,0,0.05679,0,0,0,9,0,0,1,COPYRIGHT
0,0,0,0,2,145,1,0.070866,0,0,1,2,0,0,0,CODE
1,0,0,0,1,-1,0,0.065714,0,0,0,8,0,0,1,COPYRIGHT
0,0,0,0,2,-1,0,0.055556,0,0,1,1,1,0,0,TASK
0,0,0,0,2,83,1,0.098039,0,0,1,1,0,0,0,CODE
0,0,0,0,2,-1,0,0.055556,0,0,1,1,1,0,0,TASK
0,0,0,0,2,-1,1,0.135135,0,0,1,1,0,0,0,CODE
0,0,0,0,2,-1,0,0.052632,0,0,1,1,0,0,0,INLINE
1,0,1,0,0,8,0,0.070313,1,0,0,10,0,0,1,COPYRIGHT
1,0,1,0,1,7,0,0.069136,1,0,0,10,0,0,1,COPYRIGHT
1,0,0,0,1,-1,0,0.070313,0,0,0,10,0,1,1,COPYRIGHT
0,0,0,0,1,1,0,0.038462,1,0,0,1,0,0,0,INTERFACE
0,0,0,0,2,-1,0,0.048193,0,0,1,3,0,0,0,INLINE
0,0,0,0,1,2,0,0.039604,0,0,0,2,0,0,0,INTERFACE
0,0,0,0,2,-1,0,0.040404,0,0,1,2,1,0,0,TASK
0,0,0,0,2,12,0,0.032258,0,0,1,1,0,0,0,INLINE
0,0,0,0,2,0,1,0.076923,0,0,1,1,0,0,0,CODE
0,0,0,0,1,3,0,0.026316,0,0,0,1,0,0,0,INTERFACE
0,0,0,0,1,1,0,0.029851,0,0,0,1,0,0,0,INTERFACE
1,0,0,0,1,17,0,0.066092,0,0,0,8,0,0,1,COPYRIGHT
0,0,0,0,1,-1,0,0.04878,0,0,0,1,0,0,0,INTERFACE
0,0,0,0,1,-1,0,0.074074,0,0,0,1,0,0,0,INTERFACE
0,0,0,0,1,2,0,0.071429,0,0,0,1,0,0,0,INTERFACE
0,0,0,0,2,-1,0,0.010363,1,0,1,3,0,0,0,INLINE
0,0,0,0,2,2,0,0.035088,0,0,1,1,0,0,0,INLINE
0,0,1,0,1,14,0,0.03125,1,0,0,1,0,0,0,INTERFACE
0,0,0,0,2,2,0,0.014599,0,0,1,2,0,0,0,INLINE
0,0,0,0,2,2,0,0.014925,0,0,1,2,0,0,0,INLINE
0,0,0,0,2,-1,1,0.136986,0,0,1,1,0,1,0,CODE
0,0,0,0,2,3,1,0.053571,0,0,1,11,0,0,0,CODE
0,0,0,0,1,1,0,0.025974,1,0,0,2,0,0,0,INTERFACE
0,0,0,0,2,2,1,0.151515,0,0,1,1,0,0,0,CODE
0,0,0,0,2,-1,1,0.083516,0,0,1,33,0,0,0,CODE
1,0,0,0,0,-1,0,0.068796,0,0,0,10,0,0,1,COPYRIGHT
0,0,0,0,0,-1,0,0.03252,0,0,0,2,1,0,0,TASK
0,0,1,0,0,18,0,0.621359,0,1,0,2,0,0,0,HEADER
0,0,1,0,0,-1,0,0.587156,0,1,0,2,0,0,0,HEADER
0,0,0,0,2,-1,1,0.111111,0,0,1,1,0,0,0,CODE
0,0,0,0,2,-1,1,0.112903,0,0,1,1,0,0,0,CODE
0,0,0,0,1,3,0,0.745098,0,1,0,2,0,0,0,SECTION
0,0,0,0,2,-1,1,0.104167,0,0,1,2,0,1,0,CODE
0,0,0,0,2,11,1,0.077419,0,0,1,23,0,0,0,CODE
0,0,0,0,2,-1,1,0.107527,0,0,1,2,0,0,0,CODE
0,0,0,0,2,-1,1,0.10101,0,0,1,2,0,0,0,CODE
0,0,0,0,2,4,1,0.116279,0,0,1,1,0,0,0,CODE
0,0,0,0,2,3,1,0.057143,1,0,1,10,0,0,0,CODE
0,0,0,0,2,10,1,0.087719,1,0,1,4,0,0,0,CODE
0,0,0,0,1,3,0,0.509091,0,1,0,2,0,0,0,SECTION
0,0,0,0,2,-1,0,0.037037,0,0,1,2,0,0,0,INLINE
1,1,0,0,0,21,0,0.121543,1,1,0,27,0,0,1,COPYRIGHT
0,0,0,0,1,0,0,0.83908,0,1,0,1,0,0,0,INTERFACE
0,0,0,0,2,-1,0,0.040816,0,0,1,1,0,0,0,INLINE
0,0,0,0,2,-1,0,0.025641,0,0,1,1,0,0,0,INLINE
0,0,0,0,2,-1,0,0.076923,0,0,1,1,0,0,0,INLINE
0,0,0,0,2,-1,0,0.08,0,0,1,1,0,0,0,INLINE
0,0,0,0,1,0,0,0.848837,0,1,0,1,0,0,0,INTERFACE
0,0,0,0,1,4,0,0.848837,0,1,0,1,0,0,0,INTERFACE
0,0,0,0,1,5,0,0.848837,0,1,0,1,0,0,0,INTERFACE
0,0,0,0,2,-1,0,0.025974,0,0,1,1,0,0,0,INLINE
0,0,0,0,2,-1,0,0.04878,0,0,1,3,0,0,0,INLINE
0,0,0,0,2,-1,0,0.036496,0,0,1,2,0,0,0,INLINE
0,0,0,0,2,-1,0,0.044444,0,0,1,1,0,0,0,INLINE
0,0,0,0,2,-1,0,0.055556,0,0,1,2,0,0,0,INLINE
0,0,0,0,2,-1,0,0.040816,0,0,1,1,0,0,0,INLINE
0,0,0,0,2,-1,0,0.052632,0,0,1,1,0,0,0,INLINE
0,0,0,0,2,-1,0,0.035088,0,0,1,3,1,0,0,TASK
0,0,0,0,2,-1,0,0.0625,0,0,1,1,0,0,0,INLINE
0,0,0,0,2,-1,0,0.04878,0,0,1,1,0,0,0,INLINE
0,0,0,0,2,-1,0,0.051282,0,0,1,1,0,0,0,INLINE
0,0,0,0,2,-1,0,0.034483,0,0,1,1,0,1,0,INLINE
0,0,0,0,2,-1,1,0.026667,0,0,1,1,0,0,0,INLINE
0,0,0,0,2,-1,0,0.049505,0,0,1,2,0,0,0,INLINE
0,0,0,0,2,-1,0,0.029851,0,0,1,1,0,0,0,INLINE
0,0,0,0,1,8,0,0.221429,1,1,0,12,0,0,0,INTERFACE
0,0,0,0,1,3,0,0.101923,1,1,0,12,0,0,0,INTERFACE
1,1,1,0,0,-1,0,0.03304,0,0,0,13,0,0,1,COPYRIGHT
0,0,0,0,1,2,1,0.142857,0,0,0,1,0,0,0,CODE
0,0,0,0,1,2,1,0.068966,0,0,0,1,0,0,0,CODE
1,1,0,0,0,-1,0,0.122538,0,1,0,27,0,1,1,COPYRIGHT
0,0,1,1,0,10,0,0.00759,0,0,0,11,0,0,0,HEADER
0,0,0,0,1,0,0,0.017857,1,0,0,4,0,0,0,INTERFACE
0,0,0,0,1,1,0,0.061224,1,1,0,1,0,0,0,INTERFACE
0,0,0,0,1,1,0,0.065217,1,1,0,1,0,0,0,INTERFACE
0,0,0,0,1,1,0,0.047619,0,1,0,1,0,0,0,INTERFACE
0,0,0,0,1,1,0,0.075,0,1,0,1,0,0,0,INTERFACE
0,0,0,0,1,-1,0,0.061224,0,1,0,1,0,0,0,INTERFACE
0,0,0,0,1,-1,0,0.058824,0,1,0,1,0,0,0,INTERFACE
0,0,0,0,0,-1,0,0.013986,0,0,0,6,0,0,0,INTERFACE
0,0,0,0,0,-1,0,0.013986,0,0,0,6,0,0,0,INTERFACE
0,0,0,0,0,-1,0,0.013699,0,0,0,4,0,0,0,INTERFACE
0,0,0,0,0,-1,0,0.081967,0,1,0,1,0,0,0,INTERFACE
0,0,1,1,0,-1,0,0.016529,0,0,0,8,0,0,0,HEADER
0,0,0,0,1,0,0,0.025316,1,0,0,4,0,0,0,INTERFACE
0,0,0,0,1,0,0,0.021978,1,0,0,4,0,0,0,INTERFACE
0,0,0,0,1,-1,0,0.061224,0,1,0,1,0,0,0,INTERFACE
0,0,0,0,1,-1,0,0.058824,0,1,0,1,0,0,0,INTERFACE
0,0,0,0,1,-1,0,0.06,0,1,0,1,0,0,0,INTERFACE
0,0,0,0,1,-1,0,0.054545,0,1,0,1,0,0,0,INTERFACE
0,0,1,1,0,-1,0,0.015873,0,0,0,8,0,0,0,HEADER
0,0,0,0,1,0,0,0.025316,1,0,0,4,0,0,0,INTERFACE
0,0,0,0,1,0,0,0.021978,1,0,0,4,0,0,0,INTERFACE
0,0,0,0,1,0,0,0.020619,1,0,0,4,0,0,0,INTERFACE
0,0,0,0,1,0,0,0.025,1,0,0,4,0,0,0,INTERFACE
0,0,0,0,1,-1,0,0.061224,0,1,0,1,0,0,0,INTERFACE
0,0,0,0,1,-1,0,0.058824,0,1,0,1,0,0,0,INTERFACE
0,0,0,0,1,-1,0,0.054545,0,1,0,1,0,0,0,INTERFACE
0,0,1,1,0,-1,0,0.016949,0,0,0,8,0,0,0,HEADER
0,0,1,1,0,-1,0,0.01626,0,0,0,8,0,0,0,HEADER
1,1,0,0,0,-1,0,0.122182,0,1,0,27,0,0,1,COPYRIGHT
0,0,0,0,0,-1,0,0.02381,0,0,0,13,0,0,0,HEADER
0,0,0,0,1,4,0,0.835294,0,1,0,1,0,0,0,INTERFACE
0,0,0,0,1,4,0,0.845238,0,1,0,1,0,0,0,INTERFACE
0,0,0,0,1,3,0,0.845238,0,1,0,1,0,0,0,INTERFACE
1,1,0,0,0,-1,0,0.122093,0,1,0,27,0,0,1,COPYRIGHT
0,0,0,0,2,-1,0,0.075697,0,0,1,5,0,0,0,INLINE
0,0,0,0,2,-1,0,0.029851,0,0,1,1,0,0,0,INLINE
0,0,0,0,2,-1,0,0.028986,0,0,1,1,0,0,0,INLINE
0,0,0,0,2,-1,0,0.064516,0,0,1,1,0,0,0,INLINE
0,0,0,0,2,-1,0,0.066667,0,0,1,1,0,0,0,INLINE
0,0,0,0,2,-1,1,0.081395,0,0,1,1,0,0,0,INLINE
1,1,0,0,0,-1,0,0.122538,0,1,0,27,0,0,1,COPYRIGHT
0,0,1,0,0,-1,0,0.023256,0,0,0,3,0,0,0,HEADER
0,0,0,1,1,1,0,0.003711,1,0,0,10,0,0,0,INTERFACE
0,0,0,0,1,1,0,0.06,1,1,0,1,0,0,0,INTERFACE
0,0,0,0,1,1,0,0.076923,1,1,0,1,0,0,0,INTERFACE
0,0,0,0,1,1,0,0.073171,1,1,0,1,0,0,0,INTERFACE
0,0,0,0,1,1,0,0.076923,1,1,0,1,0,0,0,INTERFACE
0,0,0,0,1,1,0,0.073171,1,1,0,1,0,0,0,INTERFACE
0,0,0,0,1,1,0,0.073171,0,1,0,1,0,0,0,INTERFACE
0,0,0,0,1,1,0,0.076923,1,1,0,1,0,0,0,INTERFACE
0,0,0,0,1,1,0,0.06383,1,1,0,1,0,0,0,INTERFACE
0,0,0,0,1,1,0,0.076923,1,1,0,1,0,0,0,INTERFACE
0,0,0,0,1,1,0,0.06383,1,1,0,1,0,0,0,INTERFACE
0,0,0,0,1,1,0,0.073171,1,1,0,1,0,0,0,INTERFACE
0,0,0,0,1,1,0,0.06,1,1,0,1,0,0,0,INTERFACE
0,0,0,0,1,2,0,0.052632,1,1,0,3,0,0,0,INTERFACE
0,0,0,0,1,2,0,0.035714,1,1,0,1,0,0,0,INTERFACE
0,0,1,0,0,11,0,0.028571,1,0,0,1,0,0,0,HEADER
0,0,0,0,1,3,0,0.066667,1,1,0,1,0,0,0,INTERFACE
0,0,0,0,1,2,0,0.057692,1,1,0,1,0,0,0,INTERFACE
0,0,0,0,1,1,0,0.056604,1,1,0,1,0,0,0,INTERFACE
1,1,0,0,0,-1,0,0.122182,0,1,0,27,0,1,1,COPYRIGHT
0,0,1,0,0,-1,0,0.005408,0,0,0,31,0,0,0,HEADER
0,0,1,0,0,-1,0,0.057143,0,1,0,1,0,0,0,INTERFACE
0,0,0,0,1,3,0,0.1,1,1,0,1,0,0,0,INTERFACE
0,0,0,0,1,2,0,0.096154,1,1,0,1,0,0,0,INTERFACE
0,0,0,0,1,0,0,0.041667,1,1,0,1,0,0,0,INTERFACE
0,0,0,0,2,32,0,0.027397,0,0,1,1,0,0,0,INLINE
0,0,0,1,1,3,0,0.017241,1,0,0,6,0,0,0,INTERFACE
0,0,0,0,2,9,0,0.063636,1,0,1,2,0,0,0,INLINE
0,0,0,0,2,11,0,0.031746,1,0,1,1,0,0,0,INLINE
0,0,0,1,1,2,0,0.02924,1,0,0,4,0,0,0,INTERFACE
0,0,0,0,1,2,0,0.004237,0,0,0,12,0,0,0,INTERFACE
0,0,0,1,1,2,0,0.005362,1,0,0,6,0,0,0,INTERFACE
0,0,0,1,1,2,1,0.007533,1,0,0,8,0,0,0,INTERFACE
0,0,0,1,1,2,0,0.003515,1,0,0,10,0,0,0,INTERFACE
0,0,0,0,1,2,0,0.009302,1,0,0,5,0,0,0,INTERFACE
0,0,0,0,1,2,0,0.039474,0,1,0,1,0,0,0,INTERFACE
0,0,0,0,2,5,1,0.036364,0,0,1,1,0,0,0,INLINE
0,0,0,0,2,5,0,0.025316,1,0,1,1,0,0,0,INLINE
0,0,0,0,1,1,0,0.052632,1,1,0,1,0,0,0,INTERFACE
0,0,0,0,1,1,0,0.04,1,1,0,1,0,0,0,INTERFACE
0,0,0,0,1,1,0,0.043478,1,1,0,1,0,0,0,INTERFACE
0,0,0,0,1,1,0,0.032967,1,1,0,1,0,0,0,INTERFACE
0,0,0,0,1,1,0,0.042254,1,1,0,1,0,0,0,INTERFACE
0,0,0,0,1,1,0,0.037975,1,1,0,1,0,0,0,INTERFACE
1,1,0,0,1,3,0,0.033408,1,0,0,13,0,0,1,COPYRIGHT
0,0,0,0,2,195,1,0.192308,0,0,1,1,0,0,0,CODE
0,0,0,0,2,-1,0,0.243902,0,1,1,1,0,0,0,INLINE
0,0,0,0,2,13,1,0.090909,1,0,1,1,0,0,0,CODE
0,0,0,0,2,149,0,0.322581,1,1,1,1,0,0,0,INLINE
1,1,0,0,1,6,0,0.034091,0,0,0,13,0,0,1,COPYRIGHT
1,1,0,0,1,7,0,0.033259,1,0,0,13,0,0,1,COPYRIGHT
0,0,0,0,2,50,0,0.068493,1,0,1,1,0,0,0,INLINE
0,0,0,0,2,21,0,0.243902,1,1,1,1,0,0,0,INLINE
0,0,0,0,2,168,0,0.322581,1,1,1,1,0,0,0,INLINE
1,1,0,0,1,10,0,0.033186,0,0,0,13,0,0,1,COPYRIGHT
1,1,1,0,0,7,0,0.034014,1,0,0,13,0,0,1,COPYRIGHT
0,0,0,0,1,5,1,0.054945,0,0,0,6,0,0,0,CODE
1,1,1,0,0,10,0,0.033113,1,0,0,13,0,0,1,COPYRIGHT
0,0,0,1,1,1,0,0.059289,0,0,0,11,0,0,0,INTERFACE
0,0,0,1,1,1,0,0.08589,1,0,0,5,0,0,0,INTERFACE
1,0,0,0,0,-1,0,0.044898,0,0,0,20,0,1,1,COPYRIGHT
0,0,0,0,0,-1,0,0.704348,0,1,0,5,0,1,0,SECTION
0,0,0,0,0,-1,0,0.810945,0,1,0,5,0,0,0,SECTION
1,1,0,0,1,3,0,0.033259,0,0,0,13,0,0,1,COPYRIGHT
0,0,0,0,2,-1,0,0.243902,0,1,1,1,0,0,0,INLINE
0,0,0,0,2,13,1,0.09,1,0,1,1,0,0,0,CODE
0,0,0,0,2,66,0,0.25,1,1,1,1,0,0,0,INLINE
1,1,0,0,1,7,0,0.033186,1,0,0,13,0,0,1,COPYRIGHT
0,0,0,0,2,9,1,0.185185,0,0,1,1,0,0,0,CODE
0,0,0,0,2,-1,0,0.068493,0,0,1,1,0,0,0,INLINE
0,0,0,0,2,-1,1,0.092593,0,0,1,1,0,0,0,CODE
0,0,0,0,2,-1,0,0.055556,0,0,1,1,0,0,0,INLINE
0,0,0,0,2,-1,1,0.16129,0,0,1,1,0,0,0,CODE
0,0,0,0,2,41,1,0.076923,0,0,1,1,0,0,0,CODE
0,0,0,0,2,10,1,0.088512,1,0,1,58,0,0,0,CODE
0,0,0,0,2,-1,0,0.088235,0,0,1,1,0,0,0,INLINE
0,0,0,0,2,-1,0,0.136364,0,0,1,1,0,0,0,INLINE
0,0,0,0,2,-1,0,0.136364,0,0,1,1,0,0,0,INLINE
0,0,0,0,2,6,1,0.101545,1,0,1,40,0,0,0,CODE
0,0,0,0,2,-1,1,0.079812,0,0,1,5,0,0,0,CODE
0,0,0,0,2,-1,0,0.130435,0,0,1,1,0,0,0,INLINE
0,0,0,0,2,-1,0,0.136364,0,0,1,1,0,0,0,INLINE
0,0,0,0,2,26,0,0.136364,0,0,1,1,0,0,0,INLINE
1,0,0,0,1,-1,0,0.044898,0,0,0,20,0,1,1,COPYRIGHT
0,0,0,0,1,-1,1,0.778325,0,0,0,3,0,0,0,SECTION
0,0,0,0,1,-1,1,0.77451,0,0,0,3,0,0,0,SECTION
0,0,0,0,1,-1,1,0.763285,0,0,0,3,0,0,0,SECTION
0,0,0,0,1,4,1,0.778325,0,0,0,3,0,0,0,SECTION
0,0,0,0,1,-1,1,0.77451,0,0,0,3,0,0,0,SECTION
0,0,0,0,1,4,1,0.770732,0,0,0,3,0,0,0,SECTION
0,0,0,0,2,-1,0,0.037037,0,0,1,1,0,0,0,INLINE
0,0,0,0,2,-1,1,0.778325,0,0,0,3,0,0,0,SECTION
1,0,0,0,1,-1,0,0.044852,0,0,0,20,0,1,1,COPYRIGHT
0,0,0,0,1,-1,1,0.781377,0,1,0,3,0,1,0,SECTION
0,0,0,0,1,1,1,0.78392,1,0,0,3,0,0,0,SECTION
0,0,0,0,1,1,1,0.78,0,0,0,3,0,0,0,SECTION
0,0,0,0,1,1,1,0.768473,0,0,0,3,0,0,0,SECTION
0,0,0,0,1,1,1,0.78392,0,0,0,3,0,0,0,SECTION
0,0,0,0,1,1,1,0.78,0,0,0,3,0,0,0,SECTION
0,0,0,0,1,1,1,0.776119,0,0,0,3,0,0,0,SECTION
0,0,0,0,1,1,1,0.78392,1,0,0,3,0,0,0,SECTION
1,0,0,0,0,-1,0,0.591398,0,1,0,1,0,1,1,COPYRIGHT
0,0,0,0,1,1,0,0.04507,0,0,0,6,0,0,0,INTERFACE
1,0,0,0,0,22,0,0.03,0,0,0,9,0,0,1,COPYRIGHT
1,0,0,0,0,-1,1,0.368192,0,0,0,9,0,1,1,COPYRIGHT
0,0,0,0,0,-1,0,0.033557,0,0,0,4,0,0,0,INTERFACE
0,0,0,0,1,3,0,0.669421,1,1,0,2,0,0,0,INTERFACE
0,0,0,0,1,1,0,0.554795,1,1,0,2,0,0,0,INTERFACE
0,0,0,0,1,11,0,0.037037,1,0,0,2,0,0,0,INTERFACE
0,0,1,0,0,5,0,0.024096,1,0,0,1,0,0,0,HEADER
0,0,0,0,1,3,0,0.039216,1,0,0,1,0,0,0,INTERFACE
0,0,0,0,1,2,0,0.631148,1,1,0,2,0,0,0,INTERFACE
0,0,0,0,1,7,0,0.5,1,1,0,2,0,0,0,INTERFACE
0,0,0,0,1,1,0,0.669565,1,1,0,2,0,0,0,INTERFACE
0,0,0,0,2,-1,0,0.03125,0,0,1,1,0,0,0,INLINE
0,0,0,0,2,-1,0,0.047619,0,0,1,1,0,0,0,INLINE
0,0,0,0,2,-1,0,0.026316,0,0,1,1,0,0,0,INLINE
0,0,0,0,2,-1,0,0.030769,0,0,1,1,0,0,0,INLINE
0,0,0,0,2,-1,0,0.035714,0,0,1,1,0,0,0,INLINE
0,0,0,0,2,-1,0,0.026316,0,0,1,1,0,0,0,INLINE
0,0,0,0,2,-1,0,0.030769,0,0,1,1,0,0,0,INLINE
0,0,0,0,2,-1,0,0.035714,0,0,1,1,0,0,0,INLINE
0,0,0,0,2,-1,0,0.045455,0,0,1,1,0,0,0,INLINE
0,0,0,0,2,-1,0,0.057143,0,0,1,1,0,0,0,INLINE
0,0,0,0,2,-1,0,0.055556,0,0,1,1,0,0,0,INLINE
0,0,0,0,1,1,0,0.723214,1,1,0,2,0,0,0,INTERFACE
0,0,0,0,2,-1,1,0.102222,0,0,1,5,0,1,0,CODE
1,0,0,0,1,-1,0,0.045455,0,0,0,1,0,1,0,COPYRIGHT
0,0,0,0,1,-1,0,0.073171,1,0,0,1,0,0,0,INTERFACE
0,0,0,0,1,-1,0,0.076923,1,0,0,1,0,0,0,INTERFACE
0,0,0,0,1,6,0,0.029851,0,0,0,3,0,0,0,INTERFACE
0,0,0,0,1,1,0,0.419355,1,1,0,1,0,0,0,INTERFACE
0,0,0,0,2,0,1,0.036145,0,0,1,1,0,0,0,CODE
0,0,0,0,1,1,0,0.655914,1,1,0,1,0,0,0,INTERFACE
0,0,0,0,1,1,0,0.483871,1,1,0,1,0,0,0,INTERFACE
0,0,0,0,1,1,0,0.215054,1,1,0,1,0,0,0,INTERFACE
1,0,0,0,1,-1,0,0.055,0,0,0,3,0,1,0,COPYRIGHT
0,0,0,0,1,1,0,0.659341,1,1,0,1,0,0,0,INTERFACE
0,0,0,0,1,1,0,0.698925,1,1,0,1,0,0,0,INTERFACE
0,0,0,0,2,-1,0,0.038462,0,0,1,1,0,0,0,INLINE
0,0,0,0,2,-1,0,0.043011,0,0,1,1,0,0,0,INLINE
0,0,0,0,2,-1,0,0.058962,0,0,1,6,0,1,0,INLINE
0,0,0,0,2,-1,0,0.051282,0,0,1,2,0,0,0,INLINE
0,0,0,0,2,-1,0,0.033898,0,0,1,1,0,0,0,INLINE
0,0,0,0,2,6,0,0.031746,0,0,1,1,0,0,0,INLINE
0,0,0,0,2,-1,0,0.038462,0,0,1,1,0,0,0,INLINE
0,0,1,0,0,8,0,0.211111,1,1,0,1,0,0,0,HEADER
0,0,0,0,2,-1,1,0.032258,0,0,1,1,0,0,0,CODE
0,0,0,0,2,-1,1,0.105455,0,1,1,7,0,0,0,CODE
